3144003,MUTUM,26997,"0,644","10902,11"
3144102,MUZAMBINHO,20594,"0,74","18865,04"
3144201,NACIP RAYDAN,3219,"0,585","8510,76"
3144300,NANUQUE,40839,"0,701","15254,39"
3144359,NAQUE,6939,"0,675","9618,68"
3144375,NATALANDIA,3314,"0,671","12025,88"
3144409,NATERCIA,4731,"0,693","13958,19"
3144508,NAZARENO,8555,"0,69","25878,12"
3144607,NEPOMUCENO,26709,"0,667","14686,22"
3144656,NINHEIRA,10263,"0,556","6793,24"
3144672,NOVA BELEM,3255,"0,592","14882,47"
3144706,NOVA ERA,17607,"0,709","17995,98"
3144805,NOVA LIMA,93577,"0,813","81076,95"
3144904,NOVA MODICA,3627,"0,63","10369,38"
3145000,NOVA PONTE,15280,"0,701","58751,96"
3145059,NOVA PORTEIRINHA,7504,"0,641","11889,28"
3145109,NOVA RESENDE,16610,"0,671","16717,37"
3145208,NOVA SERRANA,99770,"0,715","21359,7"
3145307,NOVO CRUZEIRO,31326,"0,571","6499,39"
3145356,NOVO ORIENTE DE MINAS,10731,"0,555","6035,61"
3145372,NOVORIZONTE,5273,"0,616","7624,24"
3145406,OLARIA,1775,"0,636","10621,36"
3145455,OLHOS-D'AGUA,6018,"0,626","14470,81"
3145505,OLIMPIO NORONHA,2765,"0,674","12636,8"
3145604,OLIVEIRA,41529,"0,699","17449,38"
3145703,OLIVEIRA FORTES,2136,"0,635","12372,69"
3145802,ONCA DE PITANGUI,3144,"0,663","15960,82"
3145851,ORATORIOS,4647,"0,637","9665,87"
3145877,ORIZANIA,7954,"0,562","7821,98"
3145901,OURO BRANCO,39121,"0,764","83428,54"
3146008,OURO FINO,33481,"0,722","17076,82"
3146107,OURO PRETO,73994,"0,741","52931,37"
3146206,OURO VERDE DE MINAS,5954,"0,595","6821,78"
3146255,PADRE CARVALHO,6332,"0,599","9104,94"
3146305,PADRE PARAISO,20052,"0,596","7403,3"
3146404,PAINEIRAS,4510,"0,669","11385,11"
3146503,PAINS,8270,"0,728","31095,83"
3146552,PAI PEDRO,6084,"0,59","6274,83"
3146602,PAIVA,1535,"0,72","11916,91"
3146701,PALMA,6621,"0,703","8658,88"
3146750,PALMOPOLIS,5671,"0,565","6981,12"
3146909,PAPAGAIOS,15543,"0,666","14580,36"
3147006,PARACATU,92430,"0,744","31289,84"
3147105,PARA DE MINAS,93101,"0,725","26087,66"
3147204,PARAGUACU,21418,"0,715","17608,39"
3147303,PARAISOPOLIS,20940,"0,729","18086,75"
3147402,PARAOPEBA,24375,"0,694","18409,41"
3147501,PASSABEM,1664,"0,642","10197,29"
3147600,PASSA QUATRO,16294,"0,715","18441,47"
3147709,PASSA TEMPO,8112,"0,687","16494,21"
3147808,PASSA-VINTE,2048,"0,648","13132,59"
3147907,PASSOS,113998,"0,756","19032,84"
3147956,PATIS,5942,"0,614","6482,86"
3148004,PATOS DE MINAS,150833,"0,765","25653,61"
3148103,PATROCINIO,90041,"0,729","24372,2"
3148202,PATROCINIO DO MURIAE,5652,"0,682","14910,01"
3148301,PAULA CANDIDO,9557,"0,637","8628,97"
3148400,PAULISTAS,4849,"0,625","9018,11"
3148509,PAVAO,8481,"0,627","7664,7"
3148608,PECANHA,17545,"0,627","8010,99"
3148707,PEDRA AZUL,24319,"0,627","9062,93"
3148756,PEDRA BONITA,7065,"0,573","7531,22"
3148806,PEDRA DO ANTA,3100,"0,624","9964,25"
3148905,PEDRA DO INDAIA,3969,"0,708","18841,44"
3149002,PEDRA DOURADA,2475,"0,655","12500,36"
3149101,PEDRALVA,11246,"0,675","10670,56"
3149150,PEDRAS DE MARIA DA CRUZ,11453,"0,614","6512,83"
3149200,PEDRINOPOLIS,3626,"0,729","24484,03"
3149309,PEDRO LEOPOLDO,63789,"0,757","23777,1"
3149408,PEDRO TEIXEIRA,1808,"0,637","11047,74"
3149507,PEQUERI,3310,"0,694","11942,82"
3149606,PEQUI,4379,"0,674","12573,78"
3149705,PERDIGAO,11249,"0,703","14296,02"
3149804,PERDIZES,16009,"0,723","32542,46"
3149903,PERDOES,21291,"0,744","17616,53"
3149952,PERIQUITO,6847,"0,651","11272,78"
3150000,PESCADOR,4246,"0,656","8972,87"
3150109,PIAU,2763,"0,629","19060,82"
3150158,PIEDADE DE CARATINGA,8426,"0,612","9821,87"
3150208,PIEDADE DE PONTE NOVA,4140,"0,639","9966,27"
3150307,PIEDADE DO RIO GRANDE,4528,"0,678","14166,36"
3150406,PIEDADE DOS GERAIS,4955,"0,626","11679,49"
3150505,PIMENTA,8631,"0,686","17796,04"
3150539,PINGO D'AGUA,4894,"0,619","7591,56"
3150570,PINTOPOLIS,7490,"0,594","7110,31"
3150604,PIRACEMA,6421,"0,646","14583,76"
3150703,PIRAJUBA,6044,"0,723","40730,64"
3150802,PIRANGA,17618,"0,6","7499,51"
3150901,PIRANGUCU,5455,"0,685","8909,9"
3151008,PIRANGUINHO,8550,"0,717","10849,16"
3151107,PIRAPETINGA,10731,"0,709","39310,43"
3151206,PIRAPORA,56208,"0,731","26820,37"
3151305,PIRAUBA,10816,"0,684","12511,11"
3151404,PITANGUI,27755,"0,725","14831,33"
3151503,PIUMHI,34456,"0,737","20696,64"
3151602,PLANURA,11968,"0,712","33352,44"
3151701,POCO FUNDO,16734,"0,691","14074,59"
3151800,POCOS DE CALDAS,166111,"0,779","39734,85"
3151909,POCRANE,8508,"0,626","8681,27"
3152006,POMPEU,31583,"0,689","19761,01"
3152105,PONTE NOVA,59605,"0,717","23162,8"
3152131,PONTO CHIQUE,4237,"0,606","8256,54"
3152170,PONTO DOS VOLANTES,12061,"0,595","7030,86"
3152204,PORTEIRINHA,37950,"0,651","7757,69"
3152303,PORTO FIRME,11208,"0,634","7723,62"
3152402,POTE,16491,"0,624","7602,69"
3152501,POUSO ALEGRE,148862,"0,774","45564,24"
3152600,POUSO ALTO,5981,"0,71","20628,02"
3152709,PRADOS,8979,"0,689","14361,91"
3152808,PRATA,27688,"0,695","30014,89"
3152907,PRATAPOLIS,8642,"0,729","15549,87"
3153004,PRATINHA,3573,"0,721","20343,37"
3153103,PRESIDENTE BERNARDES,5398,"0,632","7319,77"
3153202,PRESIDENTE JUSCELINO,3676,"0,614","11160,05"
3153301,PRESIDENTE KUBITSCHEK,3004,"0,595","7742,85"
3153400,PRESIDENTE OLEGARIO,19377,"0,701","18384,73"
3153509,ALTO JEQUITIBA,8333,"0,66","12812,59"
3153608,PRUDENTE DE MORAIS,10629,"0,69","12557,68"
3153707,QUARTEL GERAL,3542,"0,683","11724,13"
3153806,QUELUZITO,1934,"0,682","12573,8"
3153905,RAPOSOS,16277,"0,73","8678,99"
3154002,RAUL SOARES,23814,"0,655","10713,56"
3154101,RECREIO,10514,"0,692","8024,3"
3154150,REDUTO,7105,"0,629","11159,22"
3154200,RESENDE COSTA,11459,"0,685","10489,56"
3154309,RESPLENDOR,17398,"0,67","12799,3"
3154408,RESSAQUINHA,4798,"0,683","33916,49"
3154457,RIACHINHO,8138,"0,632","10287,25"
3154507,RIACHO DOS MACHADOS,9487,"0,627","13637,75"
3154606,RIBEIRAO DAS NEVES,331045,"0,684","10753,6"
3154705,RIBEIRAO VERMELHO,4019,"0,737","20477,55"
3154804,RIO ACIMA,10203,"0,673","13972,92"
3154903,RIO CASCA,13659,"0,65","12044,86"
3155009,RIO DOCE,2599,"0,664","9765,11"
3155108,RIO DO PRADO,5167,"0,605","7176,06"
3155207,RIO ESPERA,5549,"0,602","6633,75"
3155306,RIO MANSO,5783,"0,648","12178,99"
3155405,RIO NOVO,8941,"0,707","11160,23"
3155504,RIO PARANAIBA,12291,"0,709","37582,04"
3155603,RIO PARDO DE MINAS,30779,"0,624","7179,98"
3155702,RIO PIRACICABA,14346,"0,685","24300,6"
3155801,RIO POMBA,17858,"0,714","15089,84"
3155900,RIO PRETO,5467,"0,679","9855,36"
3156007,RIO VERMELHO,12957,"0,558","7618,96"
3156106,RITAPOLIS,4648,"0,653","10892,06"
3156205,ROCHEDO DE MINAS,2289,"0,684","10132,72"
3156304,RODEIRO,7991,"0,668","36586,47"
3156403,ROMARIA,3547,"0,708","32125,3"
3156452,ROSARIO DA LIMEIRA,4566,"0,662","9123,64"
3156502,RUBELITA,6198,"0,582","6945,35"
3156601,RUBIM,10226,"0,609","7777,58"
3156700,SABARA,135421,"0,731","16352,31"
3156809,SABINOPOLIS,15525,"0,638","9449,77"
3156908,SACRAMENTO,25989,"0,732","46496,78"
3157005,SALINAS,41349,"0,679","12869,43"
3157104,SALTO DA DIVISA,7007,"0,608","12513,84"
3157203,SANTA BARBARA,30807,"0,707","23126,48"
3157252,SANTA BARBARA DO LESTE,8113,"0,613","8554,53"
3157278,SANTA BARBARA DO MONTE VERDE,3117,"0,606","13814,54"
3157302,SANTA BARBARA DO TUGURIO,4454,"0,637","10939,13"
3157336,SANTA CRUZ DE MINAS,8541,"0,706","9570,86"
3157377,SANTA CRUZ DE SALINAS,4177,"0,577","7856,98"
3157401,SANTA CRUZ DO ESCALVADO,4793,"0,625",7941
3157500,SANTA EFIGENIA DE MINAS,4438,"0,607","7281,58"
3157609,SANTA FE DE MINAS,3866,"0,615","8693,62"
3157658,SANTA HELENA DE MINAS,6345,"0,567","6230,11"
3157708,SANTA JULIANA,13743,"0,706","51579,27"
3157807,SANTA LUZIA,218147,"0,715","15005,01"
3157906,SANTA MARGARIDA,16111,"0,61","14219,65"
3158003,SANTA MARIA DE ITABIRA,10836,"0,648","12157,28"
3158102,SANTA MARIA DO SALTO,5248,"0,613","6889,54"
3158201,SANTA MARIA DO SUACUI,14620,"0,64","7866,75"
3158300,SANTANA DA VARGEM,7128,"0,698","15551,55"
3158409,SANTANA DE CATAGUASES,3853,"0,694","11661,56"
3158508,SANTANA DE PIRAPAMA,7696,"0,628","10058,67"
3158607,SANTANA DO DESERTO,3971,"0,651","8893,89"
3158706,SANTANA DO GARAMBEU,2438,"0,667","10325,36"
3158805,SANTANA DO JACARE,4807,"0,647","13885,91"
3158904,SANTANA DO MANHUACU,8681,"0,621","9661,56"
3158953,SANTANA DO PARAISO,33934,"0,685","14927,58"
3159001,SANTANA DO RIACHO,4274,"0,665","11899,89"
3159100,SANTANA DOS MONTES,3789,"0,647","8289,91"
3159209,SANTA RITA DE CALDAS,8974,"0,69","16056,19"
3159308,SANTA RITA DE JACUTINGA,4905,"0,682","9971,81"
3159357,SANTA RITA DE MINAS,7155,"0,613","11088,49"
3159407,SANTA RITA DE IBITIPOCA,3449,"0,63","9936,81"
3159506,SANTA RITA DO ITUETO,5522,"0,607","15422,54"
3159605,SANTA RITA DO SAPUCAI,42751,"0,721","34459,51"
3159704,SANTA ROSA DA SERRA,3343,"0,705","13040,23"
3159803,SANTA VITORIA,19608,"0,71","30601,75"
3159902,SANTO ANTONIO DO AMPARO,18434,"0,672","11998,84"
3160009,SANTO ANTONIO DO AVENTUREIRO,3602,"0,671","10067,75"
3160108,SANTO ANTONIO DO GRAMA,3937,"0,633","13022,42"
3160207,SANTO ANTONIO DO ITAMBE,3877,"0,558","7570,87"
3160306,SANTO ANTONIO DO JACINTO,11677,"0,574","6396,54"
3160405,SANTO ANTONIO DO MONTE,28054,"0,724","16106,88"
3160454,SANTO ANTONIO DO RETIRO,7256,"0,57","6421,81"
3160504,SANTO ANTONIO DO RIO ABAIXO,1770,"0,669","11079,14"
3160603,SANTO HIPOLITO,3109,"0,657","11748,52"
3160702,SANTOS DUMONT,46555,"0,741","17782,25"
3160801,SAO BENTO ABADE,5220,"0,672","11438,89"
3160900,SAO BRAS DO SUACUI,3721,"0,664","17750,18"
3160959,SAO DOMINGOS DAS DORES,5630,"0,638","10606,59"
3161007,SAO DOMINGOS DO PRATA,17393,"0,69","10686,31"
3161056,SAO FELIX DE MINAS,3377,"0,62","8707,33"
3161106,SAO FRANCISCO,56163,"0,638","7685,04"
3161205,SAO FRANCISCO DE PAULA,6535,"0,66","12848,5"
3161304,SAO FRANCISCO DE SALES,6200,"0,688","19877,16"
3161403,SAO FRANCISCO DO GLORIA,4889,"0,663","10531,79"
3161502,SAO GERALDO,12164,"0,651","12845,74"
3161601,SAO GERALDO DA PIEDADE,4015,"0,6","8568,26"
3161650,SAO GERALDO DO BAIXIO,3963,"0,63","9367,51"
3161700,SAO GONCALO DO ABAETE,6923,"0,67","25799,81"
3161809,SAO GONCALO DO PARA,12218,"0,689","14205,35"
3161908,SAO GONCALO DO RIO ABAIXO,10818,"0,667","169567,79"
3162005,SAO GONCALO DO SAPUCAI,25332,"0,715","22033,07"
3162104,SAO GOTARDO,35145,"0,736","18376,44"
3162203,SAO JOAO BATISTA DO GLORIA,7407,"0,724","16783,49"
3162252,SAO JOAO DA LAGOA,4896,"0,634","8423,5"
3162302,SAO JOAO DA MATA,2753,"0,653","12603,88"
3162401,SAO JOAO DA PONTE,25235,"0,569","7069,77"
3162450,SAO JOAO DAS MISSOES,12899,"0,529","5039,89"
3162500,SAO JOAO DEL REI,89653,"0,758","18631,45"
3162559,SAO JOAO DO MANHUACU,11440,"0,65","13440,84"
3162575,SAO JOAO DO MANTENINHA,5798,"0,64","10478,2"
3162609,SAO JOAO DO ORIENTE,7553,"0,648","9189,16"
3162658,SAO JOAO DO PACUI,4389,"0,625","7268,79"
3162708,SAO JOAO DO PARAISO,23524,"0,615","8301,85"
3162807,SAO JOAO EVANGELISTA,15781,"0,638","9966,95"
3162906,SAO JOAO NEPOMUCENO,26272,"0,708","13568,88"
3162922,SAO JOAQUIM DE BICAS,30989,"0,662","17828,56"
3162948,SAO JOSE DA BARRA,7371,"0,739","50085,93"
3162955,SAO JOSE DA LAPA,23385,"0,729","20086,86"
3163003,SAO JOSE DA SAFIRA,4255,"0,583","8453,67"
3163102,SAO JOSE DA VARGINHA,4927,"0,704","17023,63"
3163201,SAO JOSE DO ALEGRE,4183,"0,717","9602,7"
3163300,SAO JOSE DO DIVINO,3865,"0,658","8830,46"
3163409,SAO JOSE DO GOIABAL,5454,"0,666","8387,99"
3163508,SAO JOSE DO JACURI,6477,"0,566","8980,03"
3163607,SAO JOSE DO MANTIMENTO,2775,"0,657","9749,71"
3163706,SAO LOURENCO,45488,"0,759","19314,16"
3163805,SAO MIGUEL DO ANTA,6933,"0,644","9262,05"
3163904,SAO PEDRO DA UNIAO,4709,"0,674","15850,2"
3164001,SAO PEDRO DOS FERROS,7858,"0,659","12362,42"
3164100,SAO PEDRO DO SUACUI,5291,"0,622","8382,38"
3164209,SAO ROMAO,12139,"0,64","9506,24"
3164308,SAO ROQUE DE MINAS,7026,"0,672","20195,44"
3164407,SAO SEBASTIAO DA BELA VISTA,5455,"0,692","37954,21"
3164431,SAO SEBASTIAO DA VARGEM ALEGRE,2991,"0,66","18654,24"
3164472,SAO SEBASTIAO DO ANTA,6479,"0,607","8417,99"
3164506,SAO SEBASTIAO DO MARANHAO,10129,"0,581","5960,44"
3164605,SAO SEBASTIAO DO OESTE,6684,"0,626","59727,84"
3164704,SAO SEBASTIAO DO PARAISO,70450,"0,722","23730,09"
3164803,SAO SEBASTIAO DO RIO PRETO,1520,"0,632","11183,84"
3164902,SAO SEBASTIAO DO RIO VERDE,2231,"0,676","10294,31"
3165008,SAO TIAGO,10922,"0,662","12296,99"
3165107,SAO TOMAS DE AQUINO,7042,"0,7","14436,62"
3165206,SAO THOME DAS LETRAS,7056,"0,667","11680,96"
3165305,SAO VICENTE DE MINAS,7687,"0,715","17090,86"
3165404,SAPUCAI-MIRIM,6869,"0,68","12380,9"
3165503,SARDOA,6236,"0,636","7979,31"
3165537,SARZEDO,32069,"0,734","24733,09"
3165552,SETUBINHA,12134,"0,542","5559,21"
3165560,SEM-PEIXE,2661,"0,654","9532,05"
3165578,SENADOR AMARAL,5352,"0,661","9302,71"
3165602,SENADOR CORTES,2007,"0,674","9822,18"
3165701,SENADOR FIRMINO,7764,"0,644","8920,57"
3165800,SENADOR JOSE BENTO,1545,"0,684","13793,6"
3165909,SENADOR MODESTINO GONCALVES,4209,"0,62","16306,69"
3166006,SENHORA DE OLIVEIRA,5786,"0,631","8774,21"
3166105,SENHORA DO PORTO,3527,"0,565","8266,57"
3166204,SENHORA DOS REMEDIOS,10451,"0,626","7415,53"
3166303,SERICITA,7319,"0,56","10894,62"
3166402,SERITINGA,1848,"0,66","27617,27"
3166501,SERRA AZUL DE MINAS,4293,"0,557","6818,91"
3166600,SERRA DA SAUDADE,786,"0,677","20304,7"
3166709,SERRA DOS AIMORES,8685,"0,651","12536,58"
3166808,SERRA DO SALITRE,11493,"0,696","20449,79"
3166907,SERRANIA,7670,"0,677","13003,52"
3166956,SERRANOPOLIS DE MINAS,4752,"0,633","6496,44"
3167004,SERRANOS,1970,"0,643","14103,79"
3167103,SERRO,20993,"0,656","9535,15"
3167202,SETE LAGOAS,237286,"0,76","33072,92"
3167301,SILVEIRANIA,2258,"0,652","10447,51"
3167400,SILVIANOPOLIS,6227,"0,699","15583,49"
3167509,SIMAO PEREIRA,2612,"0,638","22936,85"
3167608,SIMONESIA,19528,"0,632","8622,44"
3167707,SOBRALIA,5594,"0,631","8365,81"
3167806,SOLEDADE DE MINAS,6112,"0,697","8515,07"
3167905,TABULEIRO,3792,"0,681","11690,41"
3168002,TAIOBEIRAS,33858,"0,67","11806,8"
3168051,TAPARUBA,3119,"0,645","9933,88"
3168101,TAPIRA,4711,"0,712","92219,44"
3168200,TAPIRAI,1879,"0,667","21559,99"
3168309,TAQUARACU DE MINAS,4055,"0,651","11420,86"
3168408,TARUMIRIM,14350,"0,633","8838,32"
3168507,TEIXEIRAS,11650,"0,675","9546,12"
3168606,TEOFILO OTONI,140235,"0,701","16066,82"
3168705,TIMOTEO,89090,"0,77","31687,53"
3168804,TIRADENTES,7886,"0,74","18047,13"
3168903,TIROS,6539,"0,683","21690,01"
3169000,TOCANTINS,16602,"0,688","14834,67"
3169059,TOCOS DO MOJI,4093,"0,696","12073,6"
3169109,TOLEDO,6217,"0,661","8753,02"
3169208,TOMBOS,8201,"0,718","10773,77"
3169307,TRES CORACOES,78913,"0,744","25802,67"
3169356,TRES MARIAS,31984,"0,752","47771,11"
3169406,TRES PONTAS,56546,"0,731","18394,96"
3169505,TUMIRITINGA,6698,"0,626","7531,15"
3169604,TUPACIGUARA,25253,"0,719","20469,47"
3169703,TURMALINA,19797,"0,682","13982,6"
3169802,TURVOLANDIA,5008,"0,696","16297,54"
3169901,UBA,114265,"0,724","21359,99"
3170008,UBAI,12466,"0,609","6640,35"
3170057,UBAPORANGA,12449,"0,614","8184,58"
3170107,UBERABA,330361,"0,772","38881,05"
3170206,UBERLANDIA,683247,"0,789","44612,4"
3170305,UMBURATIBA,2626,"0,638","13212,98"
3170404,UNAI,83808,"0,736","29431,54"
3170438,UNIAO DE MINAS,4325,"0,672","23230,5"
3170479,URUANA DE MINAS,3267,"0,664","13052,79"
3170503,URUCANIA,10371,"0,633","14496,19"
3170529,URUCUIA,16547,"0,619","7222,59"
3170578,VARGEM ALEGRE,6491,"0,631","7495,1"
3170602,VARGEM BONITA,2158,"0,696","16637,74"
3170651,VARGEM GRANDE DO RIO PARDO,4987,"0,634","10107,96"
3170701,VARGINHA,134477,"0,778","34827,43"
3170750,VARJAO DE MINAS,7071,"0,711","21738,38"
3170800,VARZEA DA PALMA,39173,"0,666","13146,41"
3170909,VARZELANDIA,19335,"0,594","7104,32"
3171006,VAZANTE,20537,"0,742","26033,47"
3171030,VERDELANDIA,9265,"0,584","8157,48"
3171071,VEREDINHA,5712,"0,632","8729,88"
3171105,VERISSIMO,3951,"0,667","24348,72"
3171154,VERMELHO NOVO,4832,"0,612","10044,35"
3171204,VESPASIANO,125376,"0,688","26111,13"
3171303,VICOSA,78286,"0,775","18076,25"
3171402,VIEIRAS,3629,"0,668","10381,23"
3171501,MATHIAS LOBATO,3227,"0,612","9001,29"
3171600,VIRGEM DA LAPA,13764,"0,61","7264,23"
3171709,VIRGINIA,8685,"0,651","13061,11"
3171808,VIRGINOPOLIS,10537,"0,675","11963,46"
3171907,VIRGOLANDIA,5420,"0,62","7987,53"
3172004,VISCONDE DO RIO BRANCO,42149,"0,709","24052,84"
3172103,VOLTA GRANDE,5243,"0,669","11144,5"
3172202,WENCESLAU BRAZ,2558,"0,678","9184,72"
